#Query ID	#Subject	#Subject accession	#Subject Taxonomy ID	#Identity percentage	#Coverage	#evalue	#bitscore	#Source	#Taxonomy
Otu13	Leitoscoloplos pugettensis CMC01 voucher BIOUG<CAN>:BAMPOL0214 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	HM473440	868105	76.115	99	3.90e-57	226	Genbank	Eukaryota / Annelida / Polychaeta / unknown order / Orbiniidae / Leitoscoloplos / Leitoscoloplos pugettensis CMC01
Otu13	Nucula proxima voucher 11BFMOL-0306 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KF643818	61334	76.923	99	1.36e-56	224	Genbank	Eukaryota / Mollusca / Bivalvia / Nuculoida / Nuculidae / Nucula / Nucula proxima
Otu13	Nicomache sp. GK-2017 GK124 mitochondrial COX1 gene for cytochrome c oxidase subunit 1, partial cds	LC342634	2066603	76.358	99	4.75e-56	223	Genbank	Eukaryota / Annelida / Polychaeta / Capitellida / Maldanidae / Nicomache / Nicomache sp. GK-2017
Otu13	Orbiniidae sp. 11BIOAK-1295 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	MF121184	2109153	76.792	95	4.75e-56	223	Genbank	Eukaryota / Annelida / Polychaeta / unknown order / Orbiniidae / unknown genus / Orbiniidae sp. 11BIOAK-1295
Otu13	Orbiniidae sp. 11BIOAK-1293 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	MF121025	2109124	76.792	95	4.75e-56	223	Genbank	Eukaryota / Annelida / Polychaeta / unknown order / Orbiniidae / unknown genus / Orbiniidae sp. 11BIOAK-1293
Otu13	Chironomidae sp. BOLD:ACG3103 voucher BIOUG06083-E09 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KM907605	1741481	76.821	96	4.75e-56	223	Genbank	Eukaryota / Arthropoda / Insecta / Diptera / Chironomidae / unknown genus / Chironomidae sp. BOLD:ACG3103
Otu13	Niphargus dancaui isolate JFF_12.39 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	KF290243	1813177	76.282	99	4.75e-56	223	Genbank	Eukaryota / Arthropoda / Malacostraca / Amphipoda / Niphargidae / Niphargus / Niphargus dancaui
Otu13	Niphargus dancaui isolate CF_10.4 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	KF290230	1813177	76.282	99	4.75e-56	223	Genbank	Eukaryota / Arthropoda / Malacostraca / Amphipoda / Niphargidae / Niphargus / Niphargus dancaui
Otu13	Niphargus dancaui isolate CF_10.5 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	KF290231	1813177	76.282	99	4.75e-56	223	Genbank	Eukaryota / Arthropoda / Malacostraca / Amphipoda / Niphargidae / Niphargus / Niphargus dancaui
Otu13	Naineris dendritica CMC04 voucher BIOUG<CAN>:BAMPOL0170 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	HM473486	868111	75.806	99	4.75e-56	223	Genbank	Eukaryota / Annelida / Polychaeta / unknown order / Orbiniidae / Naineris / Naineris dendritica CMC04
Otu13	Naineris quadricuspida voucher BIOUG<CAN>:WS0061 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	GU670784	273010	76.144	99	4.75e-56	223	Genbank	Eukaryota / Annelida / Polychaeta / unknown order / Orbiniidae / Naineris / Naineris quadricuspida
Otu13	Orbiniidae sp. 11BIOAK-1450 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	MF121215	2109162	76.129	99	1.66e-55	221	Genbank	Eukaryota / Annelida / Polychaeta / unknown order / Orbiniidae / unknown genus / Orbiniidae sp. 11BIOAK-1450
Otu13	Orbiniidae sp. 11BIOAK-1474 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	MF121028	2109125	76.129	99	1.66e-55	221	Genbank	Eukaryota / Annelida / Polychaeta / unknown order / Orbiniidae / unknown genus / Orbiniidae sp. 11BIOAK-1474
Otu13	Melinna sp. Vd4(b)-Amp cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial	KY775629	2066868	76.144	98	1.66e-55	221	Genbank	Eukaryota / Annelida / Polychaeta / Terebellida / Ampharetidae / Melinna / Melinna sp. Vd4(b)-Amp
Otu13	Scoloplos armiger voucher 11BIOAK-1291 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	MF121083	46605	77.465	91	5.79e-55	219	Genbank	Eukaryota / Annelida / Polychaeta / unknown order / Orbiniidae / Scoloplos / Scoloplos armiger
Otu13	Chironomidae sp. BOLD:ACG3104 voucher BIOUG06085-F08 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KM898114	1741482	76.333	96	5.79e-55	219	Genbank	Eukaryota / Arthropoda / Insecta / Diptera / Chironomidae / unknown genus / Chironomidae sp. BOLD:ACG3104
Otu14	Scomber scombrus voucher Fishegg178 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782996	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg250 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782992	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg185 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782984	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg287 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782980	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher MT06536 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782979	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg407 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782978	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg442 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782975	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg246 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782968	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg160 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782967	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg419 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782965	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg059 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782963	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg426 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782962	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg248 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782960	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher MT06534 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782959	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg069 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782958	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg159 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782957	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg196 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782955	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg423 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782948	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg107 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782947	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg254 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782946	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg400 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782945	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg446 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782944	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg401 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782940	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg276 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782938	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg163 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782934	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg267 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782931	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg103 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782928	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg108 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782927	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg256 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782924	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg202 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782919	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg165 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782913	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg037 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782911	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg063 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782910	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg372 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782907	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg249 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782906	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg098 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782905	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg113 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782904	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg189 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782903	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg425 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782902	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg105 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782901	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg167 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782900	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg278 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782897	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg056 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782894	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg370 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782893	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg052 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782891	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg057 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782889	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg111 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782886	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg273 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782885	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg279 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782883	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg042 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782881	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg197 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782879	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg095 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782876	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg295 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782873	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg255 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782872	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg047 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782869	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg214 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782867	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg414 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782862	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg209 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782855	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg418 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782853	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher MT06533 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782847	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg208 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782846	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
Otu14	Scomber scombrus voucher Fishegg264 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	KX782843	13677	100.000	100	1.45e-157	560	Genbank	Eukaryota / Chordata / Actinopteri / Scombriformes / Scombridae / Scomber / Scomber scombrus
